# debris fragments from Cosmos1408 ASAT test
# simulated by Hugh Lewis
# file received by AL 2021-11-25
# SMA is semi-major axis from centre of Earth
# SMA-km   	ECC	         INC-dg	     RAAN-dg	AOP-dg	    MA-dg
6909.965196	0.012412	82.753068	123.448706	27.956471	302.627892
7056.019756	0.027219	82.495124	123.607466	321.137338	7.789043
7675.004867	0.108286	84.271885	122.518089	314.076036	12.38031
6950.5266	0.01228	82.988501	123.304	333.42105	356.072194
6939.288746	0.012286	82.951494	123.326734	358.995072	331.088148
6918.749156	0.007906	82.977755	123.3106	341.760518	347.826512
7001.386939	0.019847	82.319655	123.715582	340.844776	348.948788
6829.276147	0.005299	82.7077	123.476606	146.180141	183.222407
6875.380117	0.005492	82.47147	123.622023	43.637147	286.320356
6851.250716	0.006539	82.674636	123.496949	219.790194	108.869687
6859.25969	0.004318	82.960158	123.321406	70.911207	258.96348
7809.132973	0.126696	82.905937	123.354767	308.749375	15.977186
6845.122542	0.002995	82.585196	123.551992	140.780475	188.630708
6910.624241	0.007051	82.56543	123.564165	306.420024	22.628288
6834.208294	0.008681	83.043348	123.270306	90.81043	239.435771
7110.833925	0.038633	82.007913	123.907939	356.312338	334.971954
6955.446164	0.013372	82.329897	123.709265	343.437503	346.277136
6957.32895	0.014193	82.518872	123.592835	350.419038	339.52022
6835.13933	0.018261	82.376865	123.680307	223.522727	103.798605
6772.488462	0.015711	82.650291	123.511924	119.885088	210.370743
7604.867214	0.10011	82.847221	123.390849	313.325884	13.12758
6750.361709	0.017554	82.528977	123.586598	162.224411	166.671344
6772.317206	0.013966	83.014235	123.288182	138.600649	191.090687
6921.012381	0.008471	82.057243	123.877466	347.344953	342.274032
6849.320054	0.017885	82.16892	123.808535	67.138634	264.221434
7236.922953	0.057548	81.139807	124.44547	300.026906	26.124114
7085.708793	0.031234	83.008092	123.291975	334.565024	355.15473
6881.897772	0.01232	83.243195	123.147644	249.143453	78.878746
6889.437381	0.003695	80.773216	124.673324	348.066666	341.269782
6937.479079	0.010468	82.828292	123.402452	321.158728	8.054752
6781.689671	0.015881	82.53326	123.583963	110.184937	220.327183
6863.507463	0.001895	82.429634	123.647794	67.237177	262.326259
7044.328509	0.025742	81.975858	123.927733	338.316962	351.455694
6753.047033	0.016646	82.823516	123.405376	146.914933	182.542288
6890.762699	0.004203	82.444711	123.638508	299.399205	29.711926
6942.179078	0.011119	82.486047	123.613049	322.13882	7.059488
6838.613294	0.003924	82.51303	123.596424	150.489208	178.855397
6847.130751	0.004224	82.132794	123.830826	199.107764	129.844591
6767.346104	0.015675	82.512449	123.596777	170.666085	158.023153
6979.809469	0.033045	82.081601	123.862432	30.4993	302.10413
6867.200063	0.001565	82.399739	123.666214	247.916165	81.252572
6935.78515	0.011757	82.963877	123.319126	359.387633	330.674808
6938.185851	0.010922	82.187856	123.796858	312.055685	16.907839
6865.752728	0.006308	83.262025	123.136091	58.598311	271.536513
6801.273732	0.00947	82.476258	123.619068	153.727662	175.53657
6761.072133	0.020632	81.407234	124.279539	189.308038	138.405729
6746.138542	0.017924	82.512453	123.596773	139.264851	190.44788
7022.763242	0.022748	81.124489	124.454967	318.128259	10.618918
6763.057411	0.015392	82.180718	123.801249	158.917486	170.107102
6821.551921	0.008928	83.429664	123.033295	192.221284	136.501606
6884.308573	0.003248	82.414264	123.657266	1.177628	328.366442
6797.349561	0.011982	83.002515	123.295382	115.698734	214.457914
6881.20653	0.002306	82.673765	123.497487	322.004729	7.330244
6819.028863	0.015808	82.699774	123.481481	212.297475	115.447881
6870.544888	0.000759	81.701034	124.097613	340.548484	348.755023
6933.025022	0.009746	82.084361	123.860726	329.281857	0.040677
6791.744871	0.010896	82.339823	123.703135	153.933682	175.301147
6943.391881	0.012315	82.901657	123.357358	304.02633	24.763832
6809.984702	0.008627	82.420555	123.653384	129.413282	200.270326
6908.848275	0.008691	82.325701	123.711849	284.507729	44.135471
6914.560297	0.007116	82.321675	123.714331	324.941761	4.338646
7212.05829	0.049798	83.48522	122.999268	344.677688	346.215155
6872.611668	0.001341	82.755363	123.447292	289.615025	39.661444
6975.542816	0.015782	83.243481	123.147474	329.735807	359.69063
6749.359772	0.021252	81.572183	124.177353	183.808008	144.060732
6735.875661	0.020511	81.321688	124.332573	128.526856	201.560988
6913.189719	0.023562	82.943654	123.33155	42.880972	289.085813
6836.851984	0.020793	84.047448	122.655171	71.465601	260.336109
6875.720282	0.019815	84.890752	122.140617	241.944629	85.303362
6790.171414	0.011131	82.968265	123.316421	153.972494	175.309686
6834.720173	0.006692	82.500873	123.603911	101.053607	228.873301
7329.775878	0.080962	85.416446	121.8207	287.253446	36.337627
6841.022326	0.004583	82.528266	123.587042	109.885478	219.804237
6936.460599	0.010338	82.577888	123.556497	336.764633	352.750957
6917.941994	0.009288	82.384918	123.675351	4.120975	325.830227
6861.956928	0.001388	82.77347	123.436155	80.141931	249.382224
6796.477795	0.013458	82.475717	123.619402	189.169486	139.183311
6909.248505	0.012467	83.018789	123.285394	28.690757	301.928454
6882.666718	0.002638	82.776181	123.43449	310.086641	19.190683
6910.034324	0.012989	81.187983	124.415541	29.342645	301.182864
6927.997118	0.009054	82.432583	123.645982	333.110596	356.308347
6756.377132	0.016145	82.300228	123.727541	150.289911	179.009735
6849.617248	0.006581	82.673057	123.497921	79.502262	250.573904
7316.882546	0.063844	82.042916	123.886336	344.491314	346.675287
6805.81614	0.010963	82.510478	123.597994	111.994944	218.123884
6881.598323	0.009807	82.89521	123.361316	45.320463	285.153537
6917.114153	0.00942	82.444919	123.638381	6.472935	323.527351
6843.837797	0.008425	82.878923	123.371323	216.178649	112.314158
6788.933303	0.012036	82.630133	123.52433	168.96897	159.924238
6920.3829	0.009735	82.49493	123.607577	292.878877	35.818344
6826.918772	0.015076	82.338048	123.704231	81.349412	249.597852
6791.816555	0.012944	82.485976	123.613082	181.338682	147.217703
7071.741174	0.031526	82.070607	123.869226	351.576195	339.091735
6776.821875	0.013239	82.614845	123.533738	157.581745	171.557274
6870.04638	0.002606	82.522525	123.59058	253.349877	75.71654
6823.212257	0.009034	82.55689	123.569416	102.197823	227.921011
6879.168083	0.00202	82.651435	123.511227	337.609505	351.790401
6822.745267	0.006289	82.505772	123.600893	142.714678	186.721644
6919.515421	0.014862	83.463637	123.012479	269.648412	58.317328
6820.491734	0.007124	82.31544	123.718168	170.782392	158.254106
6856.157031	0.003574	82.561377	123.566657	81.040468	248.698971
6745.62478	0.017983	82.579935	123.555224	139.644455	190.061418
6787.517088	0.02202	83.051135	123.265521	91.118231	240.438974
6875.064944	0.00161	82.590747	123.548578	358.273568	331.177229
6857.659171	0.00503	83.229584	123.155993	71.960646	258.011818
6898.813286	0.004852	82.384649	123.675515	333.205323	356.178298
6900.472316	0.009594	82.217412	123.778623	27.100514	303.158794
6857.380155	0.001783	82.542639	123.578193	197.292413	131.91275
6923.086387	0.008364	82.40502	123.662964	334.25897	355.171365
6909.761601	0.012262	82.997008	123.298772	27.702747	302.882243
6931.534498	0.009792	82.365219	123.687492	315.234021	13.841022
6975.989801	0.017998	82.441583	123.640441	299.760413	28.588073
6914.405038	0.007312	82.327391	123.710807	343.18073	346.36132
6818.794675	0.009515	82.341781	123.70193	192.251144	136.341051
6874.928017	0.01709	82.669673	123.500005	242.258068	85.155163
6928.216233	0.010465	82.298246	123.728776	358.92646	331.002644
6980.637781	0.018459	82.356009	123.693172	301.447955	26.922731
6834.848518	0.004809	82.504565	123.601637	127.185391	202.375961
6871.368723	0.001872	82.515985	123.594607	31.250159	298.294566
6780.534287	0.01396	82.712087	123.473904	122.68615	207.405021
6901.419655	0.015673	83.10682	123.231339	257.211546	70.487284
6823.749488	0.008591	82.597967	123.54413	104.260608	225.799423
7184.311257	0.050774	84.52714	122.362283	298.197519	28.385171
7412.586895	0.074956	83.109661	123.229622	317.736454	10.042766
6966.837399	0.028689	84.152057	122.591252	267.756507	58.854771
6810.06169	0.030149	82.433734	123.645264	75.885961	256.792394
6798.369548	0.014928	81.863359	123.997227	100.528728	230.064187
6978.679003	0.021926	82.591087	123.548375	11.735717	319.304609
6992.793298	0.019234	82.630241	123.524277	347.770694	342.286928
6920.415779	0.015059	82.850208	123.388978	269.709783	58.193522
6939.233203	0.046023	82.616466	123.532751	249.375469	74.829694
6877.124631	0.024547	82.399993	123.666058	56.020491	276.130939
6854.850579	0.002543	82.521831	123.591006	96.097655	233.491385
7217.833578	0.058688	83.066883	123.255877	4.282939	328.8426
6814.639181	0.007859	82.772226	123.436917	166.979828	162.118853
6796.068319	0.012551	82.124736	123.835795	113.373014	216.796972
6845.757536	0.017123	85.253601	121.919726	69.400662	262.069454
6768.912032	0.019041	82.399153	123.666568	107.78085	223.022689
6879.433819	0.004356	82.345725	123.699503	266.185266	62.712243
6926.616581	0.02051	82.597597	123.544365	263.032387	64.193252
7014.482505	0.02146	82.211718	123.782143	336.936722	352.721802
6982.430892	0.018167	82.289912	123.733918	305.389794	23.118611
6843.267996	0.010122	82.629547	123.524694	77.814557	252.651476
6906.627801	0.006793	82.183623	123.799467	357.401661	332.293356
6851.013786	0.008879	82.766876	123.44021	72.821235	257.544224
6865.20034	0.003578	82.913951	123.349798	59.389357	270.407001
6871.814174	0.003313	82.672087	123.498519	42.534163	287.197009
7090.850652	0.032594	83.374068	123.067392	341.921496	348.299496
7041.718593	0.025338	81.954855	123.940707	337.786317	351.951427
6912.52444	0.008182	82.478036	123.617981	2.525547	327.339728
6777.462032	0.013137	82.415096	123.656745	157.424062	171.704398
7088.076221	0.039375	81.529821	124.203612	7.00269	324.977064
6849.000037	0.004658	82.603161	123.540935	207.3578	121.550073
6896.964707	0.018089	82.239992	123.764695	44.944111	286.391409
7036.556126	0.035926	81.612945	124.15214	17.466215	314.834751
6974.828474	0.021313	82.088919	123.857915	285.082369	42.558733
6827.808497	0.008047	82.692814	123.485764	195.060847	133.6436
6960.000112	0.03165	82.731606	123.461909	262.372493	63.696975
6968.722229	0.014819	82.30982	123.721643	329.599011	359.752436
6902.767291	0.005977	82.662537	123.504398	353.994079	335.659164
6871.968347	0.004221	82.455394	123.631926	45.82186	283.998871
6896.222565	0.00794	82.661284	123.505168	272.418493	56.18977
6897.044161	0.009254	82.82753	123.402918	29.408759	300.888231
6848.636017	0.00272	82.554726	123.570751	123.0479	206.44801
6894.199947	0.010055	82.680742	123.493196	34.628243	295.784932
7041.442731	0.029263	83.483006	123.000616	296.419099	31.223779
6802.57517	0.009715	82.656107	123.508347	166.455953	162.577415
6879.682133	0.00775	81.249531	124.377344	43.422684	286.67598
6891.567856	0.004251	82.320631	123.714973	301.525242	27.588925
6828.223399	0.005796	82.617418	123.532158	128.775839	200.819988
6916.039855	0.034799	83.448935	123.021489	48.487272	284.835883
6850.158582	0.007818	82.301717	123.72663	75.579761	254.618816
6892.512047	0.005831	83.021686	123.283613	16.548882	313.335529
6828.46249	0.00568	82.89888	123.359057	166.126204	163.068671
7269.566198	0.055748	82.661965	123.504771	323.824884	4.968454
6845.818963	0.004615	82.516473	123.594305	97.183326	232.589531
6759.372226	0.016253	82.468934	123.623577	163.509272	165.375035
6777.070538	0.013056	81.955666	123.940186	145.412323	183.995135
6827.051912	0.005634	82.299233	123.72816	144.824019	184.56278
6766.091171	0.02373	82.334481	123.706425	97.849395	233.637054
6762.721975	0.01519	82.160111	123.813963	150.143423	179.151066
6771.72404	0.016183	82.342941	123.701211	117.80729	212.508594
6812.921594	0.008145	82.987122	123.304838	129.898371	199.803794
6872.259262	0.012445	82.496308	123.606725	54.731078	276.043451
6777.138969	0.019824	82.798129	123.420987	196.688868	130.996586
7165.946659	0.042731	83.572637	122.945709	340.320218	350.024718
6797.72081	0.010645	82.807261	123.415373	169.079719	159.880235
6933.108391	0.013092	82.633397	123.522331	10.920688	319.435547
6844.574139	0.004861	82.705228	123.478128	199.564432	129.375728
6977.922344	0.016718	82.343275	123.70102	344.276712	345.558372
7002.411173	0.025585	82.489648	123.610835	9.701977	321.529126
6980.65585	0.016817	83.14672	123.206851	339.980548	349.778639
6868.978404	0.001176	82.508644	123.599127	264.487465	64.745456
6863.001342	0.004513	82.88051	123.370349	233.847673	95.021042
6982.303372	0.02159	82.487665	123.612055	288.604472	39.159231
6916.701166	0.007655	82.539837	123.579923	313.911062	15.216575
6817.149295	0.007222	82.780962	123.431545	159.830858	169.391601
6962.428821	0.014188	82.824001	123.405092	339.808321	349.867593
6900.582196	0.006384	82.553838	123.571302	291.256765	37.653704
6865.585099	0.027481	81.698757	124.099021	60.05469	272.3806
6855.687543	0.003485	82.686366	123.489733	214.341083	114.664874
6862.312805	0.022888	81.866814	123.995096	60.990319	270.933167
6863.383461	0.000431	82.372113	123.683238	102.637303	226.74222
6931.811235	0.012224	82.718682	123.469857	7.507769	322.726029
6792.406692	0.017637	82.771693	123.437243	96.961343	234.02448
6870.150203	0.002471	82.899365	123.358761	254.587162	74.525205
6883.473854	0.002744	82.908447	123.353181	346.042494	343.434168
6840.064909	0.004117	82.737236	123.458439	122.969117	206.612665
6901.162823	0.016948	81.498476	124.223014	41.655032	289.458805
7070.666794	0.030625	82.866176	123.379172	309.396943	18.82198
7061.337963	0.035033	82.632553	123.522858	289.696587	37.166038
6744.963427	0.018264	82.502306	123.603022	136.67829	193.134355
6813.996692	0.00843	82.524131	123.589586	174.837017	154.097991
6795.966826	0.01066	82.952166	123.326312	164.971785	164.082776
6893.897271	0.005156	82.649581	123.512369	5.616676	324.099119
6815.777524	0.007315	82.752987	123.448749	143.433964	186.025071
6913.654554	0.008641	82.272208	123.74483	292.064791	36.676645
6810.357404	0.011211	82.812649	123.412061	192.016489	136.483299
7055.230182	0.026892	83.261012	123.136724	328.790954	0.59857
7123.078224	0.039306	81.085157	124.479399	304.482958	22.9226
6821.152849	0.006522	82.427	123.649414	154.178343	175.103609
6929.639457	0.009269	82.752414	123.449109	330.931362	358.47444
6731.5539	0.020063	82.686048	123.489919	156.166054	172.91855
6882.931166	0.002585	82.523637	123.589895	317.927389	11.371066
6796.208679	0.010346	82.576252	123.557495	138.542444	191.037954
6802.472989	0.009591	82.359416	123.691059	163.66467	165.400559
7144.859505	0.039544	82.411919	123.658727	319.600607	9.01462
6852.97563	0.025405	82.10497	123.847998	64.114287	268.111769
7041.82062	0.050079	82.128566	123.833449	266.043005	58.249302
7175.622902	0.05513	82.789479	123.42633	288.222797	37.137566
6856.921997	0.002956	83.073727	123.251653	83.63252	246.074541
6876.710856	0.001851	82.712273	123.473796	356.396263	333.071322
7313.961288	0.07569	82.165543	123.810647	7.100988	327.3277
6847.860174	0.003333	82.380617	123.677997	188.108928	140.994799
6838.476577	0.004645	82.616626	123.532646	116.801681	212.847481
6744.958411	0.017913	82.613287	123.534694	144.146838	185.398312
6966.411038	0.014501	82.281919	123.738845	326.271798	2.983091
6870.999851	0.00151	82.527373	123.587594	26.271317	303.23009
6868.704132	0.0005	82.530608	123.585602	346.90838	342.465565
6920.035939	0.008319	82.214265	123.780566	309.863305	19.154372
6893.154957	0.010857	82.872998	123.374968	259.769093	68.45262
6826.131293	0.007546	83.04578	123.268812	188.637376	140.207164
6839.143646	0.009995	82.934609	123.337102	81.769999	248.678632
6769.405411	0.014186	81.25236	124.375579	149.897766	179.32264
6816.429979	0.009181	82.675301	123.496537	110.459317	219.570237
6995.398113	0.020922	81.875403	123.989797	300.563454	27.607805
6916.727252	0.008481	82.526752	123.58798	357.905326	331.915562
6890.948526	0.015727	81.827553	124.019367	251.266465	76.27354
6836.056973	0.005513	82.562499	123.565965	110.000219	219.759131
6815.856301	0.011667	82.104701	123.848162	97.64109	232.732159
6870.858937	0.001011	82.601838	123.54175	289.805059	39.48372
6948.505096	0.01242	82.725157	123.465875	344.601225	345.145604
7104.938105	0.037577	82.607811	123.538089	301.369066	26.033399
6950.808316	0.014321	82.877032	123.372493	0.023686	330.193129
6830.87535	0.007139	82.556872	123.569428	104.005758	225.935116
6851.626498	0.002221	82.583453	123.553066	123.821677	205.648368
6880.520421	0.003397	82.699704	123.481528	278.619585	50.450105
6986.733404	0.017451	81.768896	124.055644	322.430974	6.631824
6778.777507	0.013608	83.054754	123.263298	128.816662	201.128719
6918.595834	0.016518	83.35287	123.080379	31.78917	299.29973
6849.913821	0.007603	82.043731	123.885803	76.308792	253.841204
7004.818334	0.020582	82.36058	123.690356	313.384788	15.326169
6841.174416	0.003586	81.955492	123.940299	140.046831	189.326962
6856.933271	0.006077	82.638072	123.519449	70.720432	259.327503
7174.287626	0.044086	82.765008	123.441378	315.519691	12.698005
6871.10714	0.000894	82.602408	123.541399	351.35323	338.047594
6975.35634	0.016123	83.073384	123.251872	341.129145	348.64621
6970.589039	0.015214	82.463386	123.627009	320.868276	8.234043
6776.899863	0.013872	82.678382	123.494639	129.180867	200.73622
6824.601965	0.006096	82.608333	123.53775	137.571847	191.931919
7043.004834	0.026949	83.272047	123.129954	307.36253	20.921248
6841.17047	0.00363	82.475951	123.619261	160.870472	168.396664
6839.136404	0.004731	82.354971	123.693801	113.094009	216.568295
6936.286091	0.010226	82.254851	123.755535	331.701547	357.683761
6863.644837	0.001234	82.735846	123.459295	70.913988	258.597217
6861.429308	0.001992	82.8934	123.362427	75.794451	253.809188
6864.260514	0.000996	82.613853	123.534355	228.604126	100.646778
6807.672582	0.017706	82.556667	123.569553	88.109603	243.035962
6733.158467	0.01964	82.705679	123.477842	148.956577	180.422603
6736.085175	0.019228	82.35911	123.691242	151.775832	177.462228
6825.059991	0.005951	82.665715	123.502437	154.859546	174.439408
6803.911236	0.009642	82.864482	123.380196	168.77644	160.233191
6929.443065	0.010267	82.49702	123.60629	302.404727	26.422911
6879.454357	0.015034	82.444184	123.638831	51.656844	279.398183
6913.908463	0.027326	83.216739	123.163877	251.98732	74.381392
7096.292505	0.034897	84.262886	122.523563	306.717085	21.262337
6849.276701	0.002359	82.461601	123.6281	148.0354	181.320866
6847.192122	0.012662	82.741942	123.455544	225.754775	102.203943
7369.841573	0.06921	82.840913	123.394717	319.333791	8.753284
6861.632362	0.001812	82.730685	123.46247	220.680987	108.494278
6855.647582	0.002505	82.543431	123.577706	93.475495	236.119347
6994.296188	0.018418	81.95865	123.938359	329.011793	0.293104
6815.863509	0.008394	82.494718	123.6077	118.86011	210.981477
6753.631752	0.017393	81.896214	123.976918	130.93302	198.99996
6807.947418	0.014817	82.797245	123.421532	94.044602	236.734948
6940.405559	0.011	82.411419	123.659022	339.698855	349.876725
6872.070116	0.00146	82.226913	123.77276	17.295675	312.16055
6921.040311	0.008901	82.71569	123.471697	354.367176	335.435358
6934.893167	0.010678	82.565445	123.564158	349.159696	340.614735
6845.446445	0.003216	82.55945	123.567842	123.886942	205.629592
7404.02469	0.09642	82.293504	123.731726	13.392454	323.264132
6808.566289	0.008524	82.624697	123.527677	137.129155	192.43989
6870.83749	0.003619	82.744225	123.454142	250.939753	78.027788
6865.272631	0.003546	82.192182	123.794184	237.967445	90.955006
6871.680455	0.011607	84.210975	122.555256	54.890642	275.910043
7167.835464	0.044597	82.275121	123.74305	308.752825	18.855403
7110.991034	0.036453	83.065559	123.256684	309.211149	18.793307
6842.439361	0.009692	82.572695	123.559688	79.40462	250.999962
6838.305559	0.003987	82.546452	123.575844	142.824002	186.584579
6865.364258	0.000451	82.696715	123.483367	237.166548	92.151417
6848.937295	0.006768	82.466528	123.625065	79.801395	250.277018
6823.03403	0.006239	82.560275	123.567333	153.748532	175.552587
6773.159026	0.013749	82.931532	123.338988	156.365857	172.823074
6761.284339	0.016119	82.898401	123.359346	131.719173	198.227022
6825.49578	0.005975	82.533469	123.583838	136.95421	192.547959
6988.650621	0.017861	82.64452	123.51549	319.098293	9.913603
6859.444095	0.026515	81.641372	124.134531	61.925322	270.392889
6874.853014	0.005485	84.706315	122.253008	44.597013	285.514931
6732.922468	0.021609	82.136778	123.828358	172.478695	155.84904
6788.321082	0.015966	82.337207	123.704747	104.562152	226.073957
6881.799278	0.006674	83.096613	123.237604	259.138477	69.543754
6904.750125	0.009161	82.291606	123.732868	276.57185	51.93495
6823.757632	0.006204	82.564	123.565039	158.688046	170.552969
6842.034262	0.008229	83.138727	123.211748	83.624294	246.639753
6941.890375	0.014731	82.401311	123.665251	10.785072	319.673118
6854.051102	0.002014	82.505579	123.601014	114.226102	215.260723
7117.260582	0.037443	82.893961	123.362098	308.756727	19.167665
7039.735234	0.026495	82.713216	123.473227	350.060019	340.372887
6824.059193	0.006278	82.16336	123.811963	163.530046	165.616613
7025.694286	0.022843	82.706459	123.477382	325.134682	4.053867
6941.4103	0.018483	83.139408	123.211337	23.202205	307.90022
6865.709526	0.008377	82.214116	123.780653	238.355566	90.015016
6912.582391	0.007595	82.248829	123.759247	302.224351	26.717055
7398.066232	0.072257	81.919583	123.962519	323.082283	5.395015
6801.402437	0.009422	82.679546	123.493925	146.10329	183.323817
6820.180703	0.0069	82.622564	123.528991	132.756873	196.831485
6937.362875	0.011946	82.621739	123.529506	298.440463	30.228978
6864.745538	0.002206	82.605623	123.53942	61.35632	268.258798
6901.390419	0.007906	82.514782	123.59535	279.449603	49.217101
6869.585528	0.009471	82.653471	123.509974	241.713199	86.569088
6881.466869	0.009679	83.073234	123.251957	45.255855	285.216939
7004.834996	0.021909	82.814276	123.411074	303.318841	24.980207
6911.185063	0.007378	83.056401	123.262296	302.199196	26.815788
6859.465749	0.006132	82.333926	123.706775	67.089842	262.947078
7321.989718	0.069859	84.821126	122.183054	357.454624	335.660862
6862.475035	0.001841	82.596217	123.54521	72.275486	257.291751
6858.322455	0.005726	82.997793	123.298287	227.867417	100.881329
6905.562058	0.006233	81.099306	124.470595	307.060456	21.903811
6902.291119	0.006187	82.669486	123.500122	359.172468	330.548063
6893.878097	0.008487	82.438388	123.642403	267.230904	61.262523
6834.034452	0.005042	82.954687	123.324765	172.838356	156.318581
6989.366644	0.017736	82.492898	123.608833	326.575807	2.68854
6864.199946	0.001805	82.580822	123.554687	64.447324	265.119142
6838.256351	0.004252	82.675333	123.49652	169.348769	159.850649
6827.892734	0.005831	82.676291	123.495929	167.957439	161.19457
6743.174466	0.021269	82.453686	123.632968	117.672999	212.967652
6817.289247	0.007124	82.382392	123.6769	156.123748	173.120434
6942.812293	0.015491	82.78474	123.42923	283.981795	44.145139
7196.402292	0.047988	81.972433	123.929858	346.005325	344.847459
6828.680409	0.0082	81.978691	123.925967	197.177587	131.431147
6969.387033	0.014966	82.244815	123.761726	333.606641	355.858402
6877.951157	0.005972	82.466202	123.625268	255.989562	72.70753
7044.688736	0.026092	82.472756	123.621242	341.793737	348.19936
6858.700141	0.004328	82.681664	123.492626	71.968508	257.883945
6851.655027	0.00307	82.256594	123.754454	99.644078	229.957942
6740.194248	0.018705	83.245544	123.146193	142.025839	187.657099
6995.75495	0.027832	82.673028	123.497948	17.805272	313.922879
6816.947052	0.010434	81.471426	124.239765	195.101097	133.299102
6922.383828	0.008267	82.988625	123.303922	322.665785	6.619869
6893.115107	0.004062	82.904284	123.35574	319.691407	9.617882
6860.797447	0.006523	83.26527	123.134101	64.975209	265.181175
6736.064519	0.020043	82.867637	123.378252	164.968089	163.780911
6926.035494	0.009902	82.389148	123.672745	356.809329	333.05891
6832.492298	0.005893	82.7277	123.464303	183.518124	145.471627
6787.157905	0.012557	82.697116	123.483114	171.652933	157.161751
7014.151246	0.021356	82.926118	123.342331	335.811308	353.853203
7006.469319	0.020929	81.596576	124.162271	344.810621	345.106306
6867.518585	0.00293	82.566626	123.563426	52.838975	276.854054
6762.959978	0.015397	82.719961	123.469059	158.76698	170.307112
6793.588422	0.010808	82.784385	123.429439	160.445296	168.687321
6884.434514	0.003169	82.652601	123.51051	358.203827	331.338208
6944.433499	0.012739	82.029836	123.89439	355.678596	334.28343
6746.272811	0.017659	82.19028	123.795348	148.820872	180.519102
6897.329604	0.005844	82.655756	123.50857	6.544313	323.227169
6839.486374	0.003802	82.555295	123.5704	152.486047	176.847018
6824.221956	0.00626	82.554472	123.570905	133.378029	196.176451
6823.788518	0.020876	82.480258	123.616606	220.452879	106.622277
6848.432875	0.004474	82.421876	123.652573	204.669365	124.254918
6913.465861	0.00697	81.965403	123.934182	323.649175	5.585053
6737.445535	0.023184	82.512857	123.596523	114.346899	216.546755
7719.501894	0.110619	81.129431	124.451938	329.5452	359.781513
6903.096449	0.005566	82.718407	123.470025	317.012143	12.22527
6993.152881	0.022085	83.694762	122.870917	293.719953	34.270844
6766.988835	0.014705	82.359016	123.691303	140.2246	189.382254
6995.021521	0.018826	81.95497	123.940632	339.102582	350.574708
6826.951196	0.005727	82.544853	123.576828	158.770062	170.476972
6870.033913	0.003023	82.625908	123.526936	45.997563	283.703649
6869.76425	0.000853	82.48486	123.613776	286.119969	43.166238
6899.093729	0.034169	88.249483	120.104474	245.135841	80.6148
7376.537354	0.070532	82.513095	123.596416	316.930104	10.794324
6841.687814	0.00482	82.50098	123.603845	104.848559	224.892386
6859.075515	0.012	82.689483	123.487815	63.725885	267.014895
6811.303512	0.007996	82.636755	123.520256	142.200649	187.276597
6847.495208	0.006654	82.138623	123.827229	215.023116	113.603733
6925.354092	0.008649	82.297906	123.728985	328.283658	1.03915
6849.43634	0.002484	82.496164	123.606812	168.399799	160.859767
6856.589644	0.002779	82.540348	123.579604	210.783434	118.293377
6854.095118	0.007699	83.42244	123.037725	225.819127	102.744934
6853.296516	0.008663	82.652254	123.510721	226.318988	102.077824
6858.551822	0.001004	82.617541	123.532085	148.762462	180.601769
6980.155429	0.021264	82.97057	123.315017	8.815485	322.109769
6778.556991	0.013233	82.754352	123.447907	134.330804	195.435712
6891.286828	0.003815	82.415904	123.656256	317.879861	11.382424
6990.168074	0.017962	82.182116	123.800403	335.434922	354.115619
6858.725792	0.001719	82.652187	123.510763	93.396323	236.132798
6965.49391	0.01575	81.568763	124.179488	303.883359	24.630489
6866.040923	0.004204	82.797671	123.421274	57.664571	272.194415
6875.897261	0.004412	83.685615	122.87651	38.76169	291.152986
6832.836539	0.005195	82.657143	123.507712	125.379836	204.227766
6876.36129	0.004402	82.693773	123.485177	37.702891	292.135404
6907.195206	0.006766	82.423029	123.651867	301.684902	27.306798
6959.51001	0.042353	82.63575	123.520884	254.890818	69.842558
6749.693857	0.017633	82.570148	123.561249	135.28981	194.560685
6739.686807	0.018795	81.990502	123.918665	155.460278	173.609964
6942.844295	0.011166	82.537701	123.58124	332.118108	357.303494
6814.81622	0.007957	82.917648	123.347522	127.737248	201.984822
6863.85496	0.001424	82.558601	123.568366	68.013051	261.506908
6854.009571	0.005268	82.287764	123.735233	219.837223	108.928995
6873.870547	0.004368	82.794272	123.423365	42.553882	287.302467
6924.060356	0.008811	82.042237	123.886731	344.843832	344.744011
6997.081404	0.018832	82.354856	123.693883	331.528047	357.900587
6851.27426	0.003454	82.610019	123.536713	95.522324	234.15974
6913.780039	0.00699	82.800046	123.419817	328.584837	0.784473
6752.099773	0.016845	82.232729	123.769164	143.646973	185.872205
6932.636527	0.011773	82.820369	123.407323	293.619229	34.980712
6973.730779	0.015677	82.938274	123.334859	336.763615	352.85826
6858.558406	0.001919	82.581245	123.554426	90.21084	239.338236
6802.670738	0.010306	82.5006	123.604077	122.366294	207.523896
6795.649659	0.014287	82.565952	123.563836	105.104557	225.402101
6941.757631	0.014156	82.934372	123.337254	8.208894	322.191713
6850.890117	0.003115	82.584563	123.552382	101.703771	227.920456
6794.295188	0.011776	83.017656	123.286082	121.680751	208.341857
6784.519492	0.012601	82.76444	123.441703	129.975442	199.878753
6810.91049	0.013969	82.943175	123.331837	203.013485	125.074996
6884.302276	0.006088	80.56123	124.805353	31.989137	297.808319
7054.425808	0.031541	83.1135	123.227247	295.784619	31.663814
6840.132105	0.006583	82.980055	123.309181	204.128591	124.643607
6919.893131	0.007877	82.746627	123.452668	331.63442	357.777151
